Lon	Lat	h	gravity disturbance(mGal)
12	44.083333	209.97648	-58.70262869472
12	44.166667	132.55826	-79.79099788216
12	44.25	3.2904425	-103.7247786588
12	44.333333	17.82588	-99.31674879287
12	44.416667	0	-94.29930252747
12	44.5	4.1277337	-70.16905067818
12	44.583333	0	-46.27581090642
12	44.666667	18.517895	-30.01401334188
12	44.75	0	-24.13199733784
12	44.833333	42.201409	-11.38102481963
12	44.916667	0	-10.88065008048
12	45	28.903054	3.862516861197
12.083333	42	80.218969	55.89533765278
12.083333	42.083333	265.65011	64.90616716253
12.083333	42.166667	336.92353	71.26704351723
12.083333	42.25	405.01181	74.91702884437
12.083333	42.333333	409.60623	73.99939162411
12.083333	42.416667	313.08119	69.853461269
12.083333	42.5	339.88312	69.13017356158
12.083333	42.583333	487.78481	75.9526640346
12.083333	42.666667	475.90052	70.91726711383
12.083333	42.75	280.81103	49.24714193475
12.083333	42.833333	267.03265	45.49779570233
12.083333	42.916667	383.18855	61.88454652563
12.083333	43	408.00202	65.16567479586
12.083333	43.083333	321.79088	57.04146154795
12.083333	43.25	483.9927	67.66930131796
12.083333	43.333333	607.9775	78.41672739737
12.083333	43.416667	654.0441	76.91032835524
12.083333	43.5	323.50037	30.85229749775
12.083333	43.583333	380.56735	25.16978130682
12.083333	43.666667	669.36825	41.64806788687
12.083333	43.75	899.90369	51.518060131
12.083333	43.833333	827.371	31.35253535209
12.083333	43.916667	566.0698	-3.879241913651
12.083333	44	363.63649	-30.67985844147
12.083333	44.083333	147.54875	-61.59985823686
12.083333	44.166667	101.02034	-76.72692362028
12.083333	44.25	0	-104.575298545
12.083333	44.333333	25.679539	-99.68534329534
12.083333	44.416667	0	-95.66175996607
12.083333	44.5	20.375938	-73.03854152756
12.083333	44.583333	0	-53.71385198831
12.083333	44.666667	21.838939	-32.632309631
12.083333	44.75	0	-29.26396613585
12.083333	44.833333	17.413689	-15.08427774635
12.083333	44.916667	0	-8.970639842865
12.083333	45	35.587241	1.967608664621
12.166667	41.916667	12.336071	45.00399413114
12.166667	42	136.84962	51.74653253857
12.166667	42.083333	272.60056	58.43210730863
12.166667	42.166667	342.13028	72.72732371604
12.166667	42.25	430.17756	80.2425258561
12.166667	42.416667	527.79311	89.61110151358
12.166667	42.5	254.75692	54.27153123989
12.166667	42.583333	271.42565	52.36219842644
12.166667	42.666667	200.83632	45.84717167013
12.166667	42.75	258.20714	56.960740379
12.166667	42.833333	528.16398	85.06792023688
12.166667	42.916667	505.42977	84.54133367071
12.166667	43	381.47957	70.03411673754
12.166667	43.083333	269.7431	51.2753255153
12.166667	43.25	505.67962	72.62580857006
12.166667	43.333333	424.14464	56.81226947143
12.166667	43.416667	400.52485	48.04568164882
12.166667	43.5	284.31556	17.06607636898
12.166667	43.583333	561.26727	37.84181418194
12.166667	43.666667	864.99058	53.33230434754
12.166667	43.75	832.60856	38.52235344155
12.166667	43.833333	614.66901	8.655399110324
12.166667	43.916667	332.46161	-32.5329146186
12.166667	44	280.67024	-42.66316039612
12.166667	44.083333	162.05121	-56.24007516793
12.166667	44.166667	55.300291	-74.01953371016
12.166667	44.25	0	-97.74107287637
12.166667	44.333333	33.276918	-97.9052118101
12.166667	44.416667	0	-93.46857303392
12.166667	44.5	22.998429	-70.7105563885
12.166667	44.666667	1.2749162	-37.0483486396
12.166667	44.75	2.0806102	-32.14359043433
12.166667	44.833333	0	-20.5093268983
12.166667	44.916667	0	-7.79037412677
12.166667	45	0	-2.71893586028
12.25	41.75	18.995588	52.93262515771
12.25	41.833333	35.422354	46.83689659846
12.25	41.916667	45.832759	45.46374479695
12.25	42	105.7152	43.32319808391
12.25	42.083333	178.02305	43.10186156129
12.25	42.166667	302.31395	57.97908044372
12.25	42.25	321.03592	62.7709785304
12.25	42.333333	506.62177	80.24029919653
12.25	42.416667	511.69957	84.22271816393
12.25	42.5	134.88449	38.81742789709
12.25	42.583333	130.86359	44.37528987644
12.25	42.666667	224.86326	57.50389674031
12.25	42.75	391.06505	80.74937130331
12.25	42.833333	578.61292	96.83673826739
12.25	42.916667	402.85641	70.89778926286
12.25	43	212.9065	51.22921043963
12.25	43.083333	235.19071	54.12212267721
12.25	43.166667	387.1145	72.61369008003
12.25	43.25	477.1687	76.41626920734
12.25	43.333333	300.51055	41.07516795866
12.25	43.416667	352.31344	35.81916345841
12.25	43.5	479.46859	31.92927741829
12.25	43.583333	775.8015	50.57788904583
12.25	43.666667	846.99511	47.84091026764
12.25	43.75	744.1071	21.48497789118
12.25	43.833333	637.7307	-2.835219420305
12.25	43.916667	357.06945	-39.22381915622
12.25	44	301.38418	-41.77177581752
12.25	44.083333	147.34738	-58.12768191742
12.25	44.166667	27.718049	-78.29859672892
12.25	44.25	0	-90.83499704108
12.25	44.333333	14.913638	-95.97930842826
12.25	44.416667	0	-91.74273253105
12.25	44.5	13.037987	-73.49013248614
12.25	44.583333	0	-65.16675843393
12.25	44.666667	0	-47.19125970212
12.25	44.75	8.5812138	-32.88857164403
12.25	44.833333	0	-21.60499658928
12.25	44.916667	8.9634785	-10.15170425127
12.25	45	0	-5.967183359168
12.333333	41.75	7.6235956	46.88880022883
12.333333	41.833333	0	42.59089347833
12.333333	41.916667	64.907174	44.36823139304
12.333333	42	127.85725	41.95601009176
12.333333	42.083333	161.11098	46.54757013522
12.333333	42.166667	239.74359	48.45452541993
12.333333	42.25	191.76771	46.83437355482
12.333333	42.333333	184.83014	47.99475195014
12.333333	42.416667	218.31309	54.47176454556
12.333333	42.5	137.34939	46.72752829862
12.333333	42.583333	376.20825	82.79813329679
12.333333	42.666667	521.73183	95.41217001825
12.333333	42.75	423.13263	82.15565181136
12.333333	42.833333	272.5204	61.86846593383
12.333333	42.916667	160.89715	40.10009679032
12.333333	43	203.35667	46.22773036527
12.333333	43.083333	317.51442	68.54212714593
12.333333	43.166667	455.65859	77.88045780455
12.333333	43.25	381.31585	63.40516949432
12.333333	43.333333	354.38883	41.44368355448
12.333333	43.416667	463.07677	40.05522409471
12.333333	43.5	563.59953	43.11525426122
12.333333	43.583333	669.6708	37.68214744575
12.333333	43.666667	571.90806	16.1751814046
12.333333	43.75	687.35454	12.13521022656
12.333333	43.833333	793.2321	8.638882465029
12.333333	43.916667	436.65174	-32.88837839683
12.333333	44	217.077	-53.03296318111
12.333333	44.083333	62.902032	-67.57588721662
12.333333	44.166667	12.386897	-78.49997720424
12.333333	44.25	10.680094	-87.92312458556
12.333333	44.333333	0	-93.41648002721
12.333333	44.833333	6.1508448	-21.00394357267
12.333333	44.916667	10.666627	-10.90669803823
12.416667	41.666667	59.668751	52.62668348998
12.416667	41.75	34.574119	47.04285218669
12.416667	41.833333	42.179957	43.77501653199
12.416667	41.916667	79.602313	37.03006015012
12.416667	42	105.00804	37.48811604698
12.416667	42.083333	234.11337	58.62777083685
12.416667	42.166667	242.53426	53.34168447657
12.416667	42.25	198.78457	55.32174446152
12.416667	42.333333	124.00703	48.84935886249
12.416667	42.416667	133.4154	47.88417430834
12.416667	42.5	233.97946	58.59155568455
12.416667	42.583333	477.86217	85.82620183653
12.416667	42.666667	422.65862	81.17042894007
12.416667	42.75	228.58522	58.65213184197
12.416667	42.833333	203.36203	52.37897273336
12.416667	42.916667	239.61853	57.03384895259
12.416667	43	298.98126	54.94903400987
12.416667	43.083333	227.38733	53.11759637507
12.416667	43.166667	339.63065	58.45498528476
12.416667	43.25	373.63733	55.17112434621
12.416667	43.333333	493.38252	54.02694866401
12.416667	43.416667	560.48834	44.23713079742
12.416667	43.5	676.8266	47.6682754373
12.416667	43.583333	654.63733	30.35159435623
12.416667	43.666667	419.30009	-4.931081808301
12.416667	43.75	505.01901	-2.965165795032
12.416667	43.833333	606.093	-0.398419687464
12.416667	43.916667	349.36177	-38.44660119405
12.416667	44	116.76935	-68.42643852529
12.416667	44.083333	41.330257	-74.68727985156
12.416667	44.166667	0	-78.76168433132
12.416667	44.833333	0	-26.0033870747
12.416667	44.916667	0	-14.67126699826
12.416667	45	0	-3.226923062449
12.5	41.583333	0	47.17712078985
12.5	41.666667	58.504767	42.59602676946
12.5	41.75	64.788873	45.81873225451
12.5	41.833333	80.301915	41.6417090749
12.5	41.916667	37.374395	30.5784162137
12.5	42	0	27.37271166993
12.5	42.083333	160.56812	45.62435534989
12.5	42.166667	217.8741	48.09841039481
12.5	42.25	186.86049	48.32213456609
12.5	42.333333	119.66773	41.1387525256
12.5	42.416667	208.77104	51.40767356888
12.5	42.5	167.59696	49.5318406184
12.5	42.583333	221.90457	51.44349892472
12.5	42.666667	287.47804	56.64441087792
12.5	42.75	303.12165	62.0203662935
12.5	42.833333	499.79995	78.6705962966
12.5	42.916667	431.46927	77.13559001985
12.5	43	287.37017	51.54038486648
12.5	43.083333	118.73353	28.47559164927
12.5	43.166667	319.81571	46.45371874332
12.5	43.25	526.78803	58.18318204813
12.5	43.333333	593.60716	54.60884376536
12.5	43.416667	585.68938	40.47570813963
12.5	43.5	766.21708	45.51675358595
12.5	43.583333	665.03186	28.85361690872
12.5	43.666667	383.90027	-6.742827641659
12.5	43.75	308.88305	-20.96348028697
12.5	43.833333	341.83535	-24.44604527145
12.5	43.916667	317.54186	-36.26917073003
12.5	44	85.898786	-62.68254495545
12.5	44.083333	42.912225	-74.73165858034
12.583333	41.5	49.444993	58.77781568699
12.583333	41.583333	56.17678	47.4321036485
12.583333	41.666667	65.911203	38.07518771186
12.583333	41.75	140.15096	50.65104150042
12.583333	41.833333	27.209279	33.67757856605
12.583333	41.916667	56.85552	31.41968888318
12.583333	42	79.87664	37.91508865625
12.583333	42.083333	25.230626	32.555727004
12.583333	42.166667	111.79938	41.65092072004
12.583333	42.25	91.972296	31.05550253348
12.583333	42.333333	70.625695	26.1886263619
12.583333	42.416667	409.92056	67.83147685354
12.583333	42.5	259.002	55.99792915927
12.583333	42.583333	202.12244	48.99822989248
12.583333	42.666667	612.78228	86.80693665095
12.583333	42.75	575.18988	86.47355652016
12.583333	42.833333	501.23904	76.26582264066
12.583333	42.916667	252.9883	50.76507490038
12.583333	43	236.43102	44.87355801182
12.583333	43.083333	359.14549	50.11416877743
12.583333	43.166667	463.70009	54.09275250283
12.583333	43.25	504.73485	44.29450767063
12.583333	43.333333	547.27216	36.34614523627
12.583333	43.416667	637.29571	41.85022336429
12.583333	43.5	680.60244	37.98946285212
12.583333	43.583333	458.52019	13.00020151369
12.583333	43.666667	348.0924	-5.149595492604
12.583333	43.75	284.64444	-17.99961597779
12.583333	43.833333	234.92575	-31.85641471255
12.583333	43.916667	253.02677	-34.89041511138
12.583333	44	1.2895175	-60.82364872491
12.666667	41.5	18.086357	42.2906913256
12.666667	41.583333	75.122893	41.3632677283
12.666667	41.666667	203.37697	47.09813782728
12.666667	41.833333	152.39404	44.80481317657
12.666667	41.916667	47.570002	24.39430182903
12.666667	42	149.74428	43.64506670278
12.666667	42.083333	37.593928	35.00152433809
12.666667	42.166667	87.371901	35.70497699616
12.666667	42.25	202.37934	40.92409678442
12.666667	42.333333	426.78595	68.13245248534
12.666667	42.416667	770.58574	101.852514179
12.666667	42.5	544.05632	75.19308343049
12.666667	42.583333	357.68563	58.00324022651
12.666667	42.666667	713.34225	97.53520694407
12.666667	42.75	431.11584	69.10438746814
12.666667	42.833333	260.02136	48.47015703096
12.666667	42.916667	169.13455	30.86490137498
12.666667	43	340.66071	48.29074356216
12.666667	43.083333	643.36795	72.69348030832
12.666667	43.166667	523.46252	53.02325168675
12.666667	43.25	378.72747	27.20077465899
12.666667	43.333333	530.07536	32.52312291302
12.666667	43.416667	812.12531	55.95517637094
12.666667	43.5	651.66209	34.44965779167
12.666667	43.583333	354.60815	1.164702483969
12.666667	43.666667	362.34783	-0.837033258172
12.666667	43.75	309.15545	-9.545179030823
12.666667	43.833333	160.37978	-35.40731544316
12.666667	43.916667	89.365974	-48.2492755939
12.666667	44	0	-67.4396469531
12.75	41.416667	0	45.33563472204
12.75	41.5	57.869601	42.06738678416
12.75	41.583333	57.422628	35.82069425683
12.75	41.666667	239.32456	49.88569470701
12.75	41.75	609.6133	85.80394827913
12.75	41.833333	324.37459	58.00942515286
12.75	41.916667	8.4337875	17.65741747732
12.75	42	126.24757	37.96296049892
12.75	42.083333	317.53464	56.02652105203
12.75	42.166667	201.22146	34.80742296524
12.75	42.25	368.27673	57.66049859908
12.75	42.333333	784.7024	101.6484606088
12.75	42.416667	662.52685	88.31183263158
12.75	42.5	486.03934	65.18995837954
12.75	42.583333	434.29615	61.28193031891
12.75	42.666667	620.14424	89.07934214175
12.75	42.75	332.89102	47.71825943433
12.75	42.833333	432.58448	55.94746302542
12.75	42.916667	558.37158	67.02392058777
12.75	43	528.36562	59.76237127374
12.75	43.083333	645.30971	66.24654205218
12.75	43.166667	582.96185	51.48492744045
12.75	43.25	606.18354	45.46465031208
12.75	43.333333	631.25171	44.08115308721
12.75	43.416667	792.17224	52.14800917628
12.75	43.5	603.26074	26.82873760609
12.75	43.583333	410.32047	6.845153630408
12.75	43.666667	376.26639	5.549627300461
12.75	43.75	280.93587	-11.6915827336
12.75	43.833333	169.62151	-36.31831895756
12.75	43.916667	34.378028	-48.80727557985
12.833333	41.416667	10.191195	49.41244459431
12.833333	41.5	72.848556	38.85399765799
12.833333	41.583333	2.778832	33.79883265442
12.833333	41.666667	244.45863	57.20751870797
12.833333	41.75	403.36005	65.14511026072
12.833333	41.833333	389.63211	60.86696491963
12.833333	41.916667	323.61882	55.66908611403
12.833333	42	423.11258	63.81465672334
12.833333	42.083333	779.55976	97.97362831101
12.833333	42.166667	510.03343	71.59646327981
12.833333	42.25	471.30342	70.53701087045
12.833333	42.333333	689.23103	89.44326539488
12.833333	42.416667	329.93728	44.12113538415
12.833333	42.5	599.48726	79.97583063215
12.833333	42.583333	801.495	100.9437359626
12.833333	42.666667	954.97264	114.5172256315
12.833333	42.75	754.36485	87.78172868453
12.833333	42.833333	809.68191	91.63292606456
12.833333	42.916667	904.57772	104.6045987239
12.833333	43	770.9894	86.49886283685
12.833333	43.083333	762.56196	76.90937665146
12.833333	43.166667	779.02519	71.40449203131
12.833333	43.25	858.40703	66.18146648236
12.833333	43.333333	561.78607	34.65822722237
12.833333	43.416667	483.03651	22.35922984273
12.833333	43.5	426.11312	11.85293566532
12.833333	43.583333	376.68018	3.622727557406
12.833333	43.666667	307.796	-3.840611895711
12.833333	43.75	201.56214	-22.265191968
12.833333	43.833333	188.93386	-30.10647606185
12.833333	43.916667	35.642194	-42.3190171686
12.916667	41.416667	16.585494	46.53340475613
12.916667	41.5	0	28.4936227315
12.916667	41.583333	113.40808	57.06370892966
12.916667	41.666667	509.14227	86.32594149738
12.916667	41.75	307.72431	52.73699078838
12.916667	41.833333	431.18805	63.7089893111
12.916667	41.916667	657.37328	91.638840542
12.916667	42	587.7614	73.2010308738
12.916667	42.083333	826.1164	99.13973228635
12.916667	42.166667	834.98084	96.79114167191
12.916667	42.25	677.80476	75.3511764616
12.916667	42.333333	580.62575	69.95728991406
12.916667	42.416667	587.41372	67.07496005856
12.916667	42.5	1229.9665	135.848269872
12.916667	42.583333	1135.9475	130.8122501182
12.916667	42.666667	1099.9976	119.7076275838
12.916667	42.75	963.78433	108.1030194701
12.916667	42.833333	856.33192	96.31847253342
12.916667	42.916667	942.58837	104.7629139491
12.916667	43	1012.2282	105.1520248202
12.916667	43.083333	1010.6261	94.74127160995
12.916667	43.166667	831.26798	75.16242939243
12.916667	43.25	661.6088	49.55051576871
12.916667	43.333333	398.937	15.91204237226
12.916667	43.416667	373.77894	10.37996733437
12.916667	43.5	375.55045	7.072551102283
12.916667	43.583333	265.66164	-15.27977648372
12.916667	43.666667	201.10472	-27.4827809827
12.916667	43.75	106.69336	-36.52758901431
12.916667	43.833333	97.308064	-30.91974181331
12.916667	43.916667	3.4851287	-48.52907320423
13	41.333333	86.204809	51.12364892934
13	41.416667	32.668522	46.02035818895
13	41.5	72.055971	53.91264009553
13	41.583333	562.61875	108.9515517991
13	41.666667	654.17166	97.92349322755
13	41.75	235.67865	42.91309817948
13	41.833333	416.21159	58.86743309436
13	41.916667	600.76036	84.26287965921
13	42	475.47589	55.41451816669
13	42.083333	571.30772	63.71116974169
13	42.166667	865.16244	85.64391807209
13	42.25	803.49237	75.51566458464
13	42.333333	734.83025	76.23475828584
13	42.416667	997.52754	102.9565544382
13	42.5	1450.9167	148.262130441
13	42.583333	1107.3165	125.5778666485
13	42.666667	972.9831	103.9812953943
13	42.75	827.9774	87.6648416769
13	42.833333	758.05617	74.40995374104
13	42.916667	877.62667	85.83682505918
13	43	931.09349	89.32159838739
13	43.083333	805.98511	69.94199031762
13	43.166667	624.89985	45.1980621893
13	43.25	452.32766	23.13608772777
13	43.333333	520.51483	28.36414814293
13	43.416667	483.94132	21.68036126005
13	43.5	351.73893	2.326213151527
13	43.583333	154.07724	-30.09452737235
13	43.666667	133.45334	-35.99239572942
13	43.75	86.532301	-41.07619367772
13	43.833333	31.773811	-38.21917251496
13.083333	41.25	24.325405	71.66431993806
13.083333	41.333333	14.118768	44.2858788988
13.083333	41.416667	0	39.42997402291
13.083333	41.5	255.56681	75.51165107831
13.083333	41.583333	924.93459	135.7300109284
13.083333	41.666667	505.77522	81.57927253514
13.083333	41.75	167.60888	34.69417400126
13.083333	41.833333	503.03938	66.40502171926
13.083333	41.916667	698.8808	89.26962075684
13.083333	42	935.28988	101.7728551927
13.083333	42.083333	854.87585	89.23801189216
13.083333	42.166667	819.57449	82.0928800092
13.083333	42.25	862.13014	92.47573034408
13.083333	42.333333	1130.4288	111.600959872
13.083333	42.416667	1142.7626	111.502757288
13.083333	42.5	1142.6078	113.8420271442
13.083333	42.583333	1162.6625	118.2946834708
13.083333	42.666667	1216.6709	120.4254698283
13.083333	42.75	947.11865	90.81639915554
13.083333	42.833333	949.71602	90.2727433699
13.083333	42.916667	1018.4411	101.3613849908
13.083333	43	877.11415	81.05062115611
13.083333	43.083333	521.07111	38.85474009344
13.083333	43.166667	524.49064	31.23064740098
13.083333	43.25	531.76199	29.95962344361
13.083333	43.333333	725.67602	48.94574588796
13.083333	43.416667	422.48722	15.40896748633
13.083333	43.5	202.08152	-16.84700995987
13.083333	43.583333	116.13329	-34.89751912262
13.083333	43.666667	124.61522	-33.61292346238
13.083333	43.75	78.961766	-39.44889651226
13.166667	41.333333	9.6181021	57.47913117595
13.166667	41.416667	44.874773	61.95975318803
13.166667	41.5	213.29119	63.00992610964
13.166667	41.583333	833.91588	120.1716235943
13.166667	41.666667	441.25773	67.85916521057
13.166667	41.75	354.44922	54.16191740597
13.166667	41.833333	768.7304	98.57874967185
13.166667	41.916667	1077.2826	127.731118631
13.166667	42	1521.4047	153.9828964409
13.166667	42.083333	1158.5746	116.8786710961
13.166667	42.166667	820.04269	75.08630537991
13.166667	42.25	980.31396	99.69763945961
13.166667	42.333333	1365.6325	128.177308074
13.166667	42.416667	1175.0236	112.617883439
13.166667	42.5	959.03923	86.46686727865
13.166667	42.583333	1093.2225	100.2479327809
13.166667	42.666667	1258.1858	117.0324412445
13.166667	42.75	1150.8006	107.4743199728
13.166667	42.833333	1432.2969	136.7142688842
13.166667	42.916667	1432.6537	139.0854536261
13.166667	43	1221.7554	105.2746424772
13.166667	43.083333	691.3766	50.56416120297
13.166667	43.166667	564.24392	36.70890377645
13.166667	43.25	474.05155	28.43319528623
13.166667	43.333333	618.01011	38.62097512126
13.166667	43.416667	275.93719	-2.872352187389
13.166667	43.5	147.57592	-25.95693344034
13.166667	43.583333	136.25716	-33.52194093633
13.166667	43.666667	104.56247	-38.62092981919
13.166667	43.75	1.8896802	-40.55339576006
13.25	41.333333	240.96993	85.16756240429
13.25	41.416667	473.35225	101.8270909274
13.25	41.5	178.9614	52.28280839624
13.25	41.583333	457.01068	77.41968836843
13.25	41.666667	283.07956	44.28936534762
13.25	41.75	484.63068	67.06499098055
13.25	41.833333	1006.8703	118.8562730936
13.25	41.916667	1316.4573	145.142812004
13.25	42	1378.2485	141.0355679111
13.25	42.083333	864.31666	82.75338930162
13.25	42.166667	936.06215	80.45424938246
13.25	42.25	1170.0502	107.8266804589
13.25	42.333333	1060.5906	95.6838592451
13.25	42.416667	998.74811	91.4507561685
13.25	42.5	1034.5238	89.80940799663
13.25	42.583333	944.06316	87.51925660064
13.25	42.666667	1119.1561	99.48232212711
13.25	42.75	1177.7964	104.1905110402
13.25	42.833333	1629.7103	142.9355994764
13.25	42.916667	1447.6126	127.9248835873
13.25	43	1159.8164	92.18390004424
13.25	43.083333	686.4911	43.16545154985
13.25	43.166667	435.54926	17.43300370816
13.25	43.25	229.39914	-1.46474610272
13.25	43.333333	360.52446	9.82271499872
13.25	43.416667	218.19058	-7.529921225213
13.25	43.5	171.15708	-19.67431721948
13.25	43.583333	70.21246	-29.2760091293
13.25	43.666667	54.541502	-36.26070131357
13.333333	41.333333	134.59463	64.38912738087
13.333333	41.416667	485.44584	95.46014516335
13.333333	41.5	252.27763	57.87639213573
13.333333	41.583333	179.27233	39.84885989254
13.333333	41.666667	88.825615	20.6744508418
13.333333	41.75	635.7983	81.74750320897
13.333333	41.833333	1205.2646	124.0689334351
13.333333	41.916667	1350.338	134.362824851
13.333333	42	1007.9246	92.72726950957
13.333333	42.083333	744.40097	55.42064447965
13.333333	42.166667	1469.0336	141.5114544951
13.333333	42.25	1577.0889	149.7276639734
13.333333	42.333333	789.59923	56.56392246927
13.333333	42.416667	883.53646	69.817837025
13.333333	42.5	1306.0357	113.932398556
13.333333	42.583333	1317.2831	125.9235992849
13.333333	42.666667	1528.8922	134.5257188262
13.333333	42.75	1049.9639	88.73863582153
13.333333	42.833333	1110.1406	90.36698730043
13.333333	42.916667	865.5456	61.21019135747
13.333333	43	594.84173	28.77405026851
13.333333	43.083333	371.378	4.590301367102
13.333333	43.166667	296.58079	-3.183084010239
13.333333	43.25	167.60017	-11.98199716956
13.333333	43.333333	236.8235	-4.028731100725
13.333333	43.416667	156.32543	-9.497990257046
13.333333	43.5	142.43639	-20.16640612954
13.333333	43.583333	14.135423	-26.6412902663
13.416667	41.333333	29.454556	47.03219603162
13.416667	41.416667	408.22818	83.77350305011
13.416667	41.5	406.17878	69.08947499333
13.416667	41.583333	147.54781	32.47813467482
13.416667	41.666667	291.05565	43.99757244169
13.416667	41.75	1025.2343	110.1563244296
13.416667	41.833333	1248.0135	120.4699586307
13.416667	41.916667	1143.2844	105.2134995257
13.416667	42	759.24629	53.75203466293
13.416667	42.083333	919.50861	66.33921821102
13.416667	42.166667	1847.9723	173.29165057
13.416667	42.25	1658.1235	154.1392945002
13.416667	42.333333	774.38867	42.38047581335
13.416667	42.416667	1130.9015	98.09584802216
13.416667	42.5	1541.6613	137.3708557482
13.416667	42.583333	1498.553	134.8296472257
13.416667	42.666667	1678.5746	147.3779665503
13.416667	42.75	775.61541	61.84505732616
13.416667	42.833333	495.56963	20.95105769673
13.416667	42.916667	527.75047	17.25909663044
13.416667	43	449.71012	-1.086564842545
13.416667	43.083333	311.42386	-9.910233613475
13.416667	43.166667	298.03831	-4.790359714058
13.416667	43.25	181.24249	-9.788017119128
13.416667	43.333333	182.42146	-11.67875918782
13.416667	43.416667	92.284345	-18.83870515247
13.416667	43.5	138.63415	-16.41474873448
13.416667	43.583333	72.101947	-15.38353885042
13.5	41.25	163.31914	79.54431323967
13.5	41.333333	434.52464	95.80532631386
13.5	41.416667	589.6188	97.31314482107
13.5	41.5	301.20211	52.12604536258
13.5	41.583333	90.701828	28.65066621833
13.5	41.666667	412.54221	54.15223985494
13.5	41.75	999.8591	97.90354420272
13.5	41.833333	1069.7989	105.1183313777
13.5	41.916667	909.09378	74.49957278745
13.5	42	576.45581	27.15903320798
13.5	42.083333	990.27204	79.82875918877
13.5	42.166667	1669.3259	155.2936705554
13.5	42.25	1141.917	98.62033741168
13.5	42.333333	704.20247	35.38602705699
13.5	42.416667	1504.3478	138.1252739368
13.5	42.5	1536.7154	134.6309892476
13.5	42.583333	970.99931	72.88010165318
13.5	42.666667	1171.4489	99.25983969499
13.5	42.75	792.22101	53.70550731705
13.5	42.833333	455.34183	9.142618381119
13.5	42.916667	533.9685	15.92336729335
13.5	43	518.27854	4.011750400323
13.5	43.083333	282.52651	-14.9070382415
13.5	43.166667	222.52623	-19.0318934667
13.5	43.25	95.22823	-25.71489170258
13.5	43.333333	139.55655	-18.56258011106
13.5	43.416667	78.896426	-21.71916020561
13.5	43.5	130.04421	-1.981238212245
13.5	43.583333	91.045141	3.99470054262
13.583333	41.25	213.24925	83.02620353415
13.583333	41.333333	794.56362	124.975609581
13.583333	41.416667	433.45491	78.61837079908
13.583333	41.5	0	12.82917907925
13.583333	41.583333	247.79162	46.38637595615
13.583333	41.666667	286.01382	35.40058850362
13.583333	41.75	676.35761	63.06874944375
13.583333	41.833333	1156.4989	119.5594948923
13.583333	41.916667	951.24453	85.90468408478
13.583333	42	619.11861	33.86019299114
13.583333	42.083333	1140.7741	98.57124227253
13.583333	42.166667	1474.8821	133.6881447077
13.583333	42.25	849.85126	63.22991156669
13.583333	42.333333	900.64415	70.59608852398
13.583333	42.416667	1764.9183	153.2023527901
13.583333	42.5	1300.4665	103.2052483641
13.583333	42.583333	512.56269	11.85447915102
13.583333	42.666667	816.81708	46.64293056109
13.583333	42.75	993.57567	60.35999622718
13.583333	42.833333	489.98554	8.550400971252
13.583333	42.916667	353.09799	-11.62966299049
13.583333	43	352.89881	-14.37958116668
13.583333	43.083333	140.34304	-33.03530260546
13.583333	43.166667	153.4918	-30.9092691376
13.583333	43.25	85.332777	-29.59527350104
13.583333	43.333333	140.41531	-10.53669179161
13.583333	43.416667	53.173385	-14.96370421155
13.583333	43.5	69.7255	1.35416727467
13.666667	41.25	114.65704	55.73267542882
13.666667	41.333333	748.90013	109.7808460703
13.666667	41.416667	174.80065	46.45530341918
13.666667	41.5	109.31235	30.22743576278
13.666667	41.583333	775.14446	92.18064459535
13.666667	41.666667	351.32759	38.01595140569
13.666667	41.75	839.21176	83.65276770821
13.666667	41.833333	1544.3432	159.5905606345
13.666667	41.916667	1105.8049	120.7549547596
13.666667	42	827.91596	68.57033537422
13.666667	42.083333	1142.3871	97.02078839915
13.666667	42.166667	1131.968	99.21515786822
13.666667	42.25	771.59398	50.61384360019
13.666667	42.333333	1234.1691	109.210982442
13.666667	42.416667	1747.4258	146.3324594742
13.666667	42.5	852.56451	53.51293307641
13.666667	42.583333	342.69581	-5.26205652509
13.666667	42.666667	537.99022	8.699856149086
13.666667	42.75	660.36753	21.73414451079
13.666667	42.833333	210.50954	-30.30537415221
13.666667	42.916667	179.09931	-43.59293842899
13.666667	43	284.81311	-26.02172221842
13.666667	43.083333	166.31107	-33.44353919186
13.666667	43.166667	173.61665	-19.99241376236
13.666667	43.25	92.057337	-18.26760313222
13.666667	43.333333	88.328376	-5.744249770423
13.666667	43.416667	0	-8.310380540522
13.75	41.25	0	27.62227058977
13.75	41.333333	435.76259	80.75427258891
13.75	41.416667	101.79938	35.64961848124
13.75	41.5	344.42362	51.28076546583
13.75	41.583333	792.18816	92.0617912433
13.75	41.666667	416.79439	43.7539503519
13.75	41.75	1179.3276	121.8679218084
13.75	41.833333	1638.2646	171.5485746681
13.75	41.916667	1341.7164	141.8198565739
13.75	42	1113.512	105.3151670945
13.75	42.083333	835.00548	72.2950659096
13.75	42.166667	666.50543	50.49018787542
13.75	42.25	593.42904	25.60269845215
13.75	42.333333	1166.2852	97.7037297659
13.75	42.416667	1442.2362	117.8395902064
13.75	42.5	509.4124	10.81201488518
13.75	42.583333	292.74363	-16.0623782941
13.75	42.666667	214.67778	-32.08912556225
13.75	42.75	196.19682	-41.46431486962
13.75	42.833333	92.996335	-55.55365352503
13.75	42.916667	192.83498	-38.34367241478
13.75	43	244.55037	-20.50227295332
